pmid	annotator	start_idx	end_idx	location	text_span	label
31835282	student_B	34	56	abstract	abnormal gut microbiota	microbiome
31835282	student_B	59	60	abstract	GM	microbiome
31835282	student_B	104	122	abstract	Alzheimer's disease	DDF
31835282	student_B	125	126	abstract	AD	DDF
31835282	student_B	151	160	abstract	probiotics	dietary supplement
31835282	student_B	176	177	abstract	AD	DDF
31835282	student_B	289	319	abstract	probiotic Clostridium butyricum	dietary supplement
31835282	student_B	322	323	abstract	CB	dietary supplement
31835282	student_B	334	335	abstract	AD	DDF
31835282	student_B	455	456	abstract	CB	bacteria
31835282	student_B	495	503	abstract	Amyloid-β	chemical
31835282	student_B	506	507	abstract	Aβ	chemical
31835282	student_B	579	580	abstract	GM	microbiome
31835282	student_B	587	606	abstract	metabolites butyrate	chemical
31835282	student_B	677	684	abstract	butyrate	chemical
31835282	student_B	705	734	abstract	cluster of differentiation 11b	chemical
31835282	student_B	737	741	abstract	CD11b	chemical
31835282	student_B	745	760	abstract	cyclooxygenase-2	chemical
31835282	student_B	763	767	abstract	COX-2	chemical
31835282	student_B	839	850	abstract	CB treatment	bacteria
31835282	student_B	861	880	abstract	cognitive impairment	DDF
31835282	student_B	883	893	abstract	Aβ deposits	DDF
31835282	student_B	896	915	abstract	microglia activation	DDF
31835282	student_B	936	964	abstract	tumor necrosis factor (TNF)-α	chemical
31835282	student_B	970	988	abstract	interleukin (IL)-1β	chemical
31835282	student_B	997	1001	abstract	brain	anatomical location
31835282	student_B	1031	1041	abstract	abnormal GM	DDF
31835282	student_B	1047	1054	abstract	butyrate	chemical
31835282	student_B	1075	1086	abstract	CB treatment	bacteria
31835282	student_B	1139	1143	abstract	CD11b	chemical
31835282	student_B	1149	1153	abstract	COX-2	chemical
31835282	student_B	1190	1198	abstract	NF-κB p65	gene
31835282	student_B	1291	1326	abstract	microglia-mediated neuroinflammation	DDF
31835282	student_B	1391	1409	abstract	metabolite butyrate	chemical


35599486	student_B	18	31	title	Gut Microflora	microbiome
35599486	student_B	37	59	title	Vitamin D Receptor SNPs	gene
35599486	student_B	93	126	title	Amnestic Mild Cognitive Impairment	DDF
35599486	student_B	133	158	title	Chinese Elderly Population	human
35599486	student_B	112	130	abstract	Alzheimer's disease	DDF
35599486	student_B	133	134	abstract	AD	DDF
35599486	student_B	142	163	abstract	altered gut microbiota	microbiome
35599486	student_B	166	167	abstract	GM	microbiome
35599486	student_B	174	193	abstract	vitamin D deficiency	DDF
35599486	student_B	242	243	abstract	AD	DDF
35599486	student_B	313	314	abstract	GM	microbiome
35599486	student_B	362	379	abstract	vitamin D receptor	gene
35599486	student_B	382	384	abstract	VDR	gene
35599486	student_B	390	414	abstract	vitamin D binding protein	chemical
35599486	student_B	417	420	abstract	VDBP	chemical
35599486	student_B	452	485	abstract	amnestic mild cognitive impairment	DDF
35599486	student_B	488	491	abstract	aMCI	DDF
35599486	student_B	501	526	abstract	Chinese elderly population	human
35599486	student_B	544	556	abstract	aMCI patients	human
35599486	student_B	566	590	abstract	cognitive normal controls	human
35599486	student_B	593	594	abstract	NC	human
35599486	student_B	642	644	abstract	VDR	gene
35599486	student_B	650	653	abstract	VDBP	gene
35599486	student_B	673	680	abstract	PCR-RFLP	biomedical technique
35599486	student_B	703	711	abstract	vitamin D	chemical
35599486	student_B	714	719	abstract	Aβ1-42	chemical
35599486	student_B	726	730	abstract	p-tau	chemical
35599486	student_B	733	736	abstract	181P	chemical
35599486	student_B	767	776	abstract	ELISA kits	biomedical technique
35599486	student_B	802	803	abstract	GM	microbiome
35599486	student_B	822	873	abstract	full-length 16S ribosomal RNA (rRNA) gene sequencing	biomedical technique
35599486	student_B	990	997	abstract	NC group	human
35599486	student_B	1041	1048	abstract	Patients	human
35599486	student_B	1055	1058	abstract	aMCI	DDF
35599486	student_B	1108	1115	abstract	NC group	human
35599486	student_B	1194	1197	abstract	aMCI	DDF
35599486	student_B	1203	1210	abstract	NC group	human
35599486	student_B	1218	1228	abstract	individuals	human
35599486	student_B	1267	1277	abstract	individuals	human
35599486	student_B	1326	1333	abstract	patients	human
35599486	student_B	1340	1343	abstract	aMCI	DDF
35599486	student_B	1398	1411	abstract	gut microflora	microbiome
35599486	student_B	1417	1443	abstract	vitamin D receptor variants	gene
35599486	student_B	1477	1480	abstract	aMCI	DDF
35599486	student_B	1485	1510	abstract	Chinese elderly population	human


32555166	student_B	0	14	title	Sodium butyrate	chemical
32555166	student_B	25	73	title	high cholesterol-induced neuronal amyloidogenesis	DDF
32555166	student_B	144	147	title	NOX2	chemical
32555166	student_B	153	156	title	SOD1	chemical
32555166	student_B	76	96	abstract	neurological diseases	DDF
32555166	student_B	110	128	abstract	Alzheimer's disease	DDF
32555166	student_B	131	132	abstract	AD	DDF
32555166	student_B	136	142	abstract	Obesity	DDF
32555166	student_B	159	182	abstract	gut microbiota dysbiosis	DDF
32555166	student_B	200	226	abstract	butyrate-producing bacteria	bacteria
32555166	student_B	250	264	abstract	sodium butyrate	chemical
32555166	student_B	267	269	abstract	NaB	chemical
32555166	student_B	326	327	abstract	AD	DDF
32555166	student_B	421	422	abstract	AD	DDF
32555166	student_B	435	441	abstract	obesity	DDF
32555166	student_B	489	491	abstract	NaB	chemical
32555166	student_B	515	528	abstract	neuronal cells	anatomical location
32555166	student_B	536	551	abstract	high cholesterol	DDF
32555166	student_B	597	613	abstract	amyloid β peptide	chemical
32555166	student_B	616	617	abstract	Aβ	chemical
32555166	student_B	640	644	abstract	brain	anatomical location
32555166	student_B	649	658	abstract	obese mice	animal
32555166	student_B	679	705	abstract	butyrate-producing bacteria	bacteria
32555166	student_B	718	741	abstract	gut microbiota dysbiosis	DDF
32555166	student_B	754	760	abstract	obesity	DDF
32555166	student_B	778	780	abstract	NaB	chemical
32555166	student_B	817	869	abstract	beta-site amyloid precursor protein cleaving enzyme 1	chemical
32555166	student_B	872	876	abstract	BACE1	chemical
32555166	student_B	883	897	abstract	Aβ accumulation	DDF
32555166	student_B	910	925	abstract	high cholesterol	DDF
32555166	student_B	966	968	abstract	NaB	chemical
32555166	student_B	986	990	abstract	cells	anatomical location
32555166	student_B	1000	1043	abstract	sodium-coupled monocarboxylate transporter 1	chemical
32555166	student_B	1046	1050	abstract	SMCT1	chemical
32555166	student_B	1072	1111	abstract	high cholesterol-induced Aβ accumulation	DDF
32555166	student_B	1150	1172	abstract	reactive oxygen species	chemical
32555166	student_B	1175	1177	abstract	ROS	chemical
32555166	student_B	1219	1233	abstract	NADPH oxidase 2	chemical
32555166	student_B	1236	1239	abstract	NOX2	chemical
32555166	student_B	1259	1274	abstract	high cholesterol	DDF
32555166	student_B	1288	1290	abstract	NaB	chemical
32555166	student_B	1302	1305	abstract	NOX2	chemical
32555166	student_B	1380	1394	abstract	Aβ accumulation	DDF
32555166	student_B	1406	1421	abstract	high cholesterol	DDF
32555166	student_B	1445	1447	abstract	NaB	chemical
32555166	student_B	1484	1486	abstract	p21	chemical
32555166	student_B	1494	1509	abstract	high cholesterol	DDF
32555166	student_B	1713	1734	abstract	superoxide dismutase 1	chemical
32555166	student_B	1737	1740	abstract	SOD1	chemical
32555166	student_B	1763	1765	abstract	NaB	chemical
32555166	student_B	1772	1775	abstract	SOD1	chemical
32555166	student_B	1793	1808	abstract	high cholesterol	DDF
32555166	student_B	1838	1840	abstract	ROS	chemical
32555166	student_B	1870	1871	abstract	Aβ	chemical
32555166	student_B	1923	1925	abstract	NaB	chemical
32555166	student_B	1946	1948	abstract	ROS	chemical
32555166	student_B	2051	2081	abstract	BACE1-dependent amyloidogenesis	DDF


26559394	student_B	46	64	title	Alzheimer's Disease	DDF
26559394	student_B	82	91	title	Urolithins	chemical
26559394	student_B	98	143	title	Ellagitannin-Gut Microbial Derived Metabolites	chemical
26559394	student_B	0	10	abstract	Pomegranate	food
26559394	student_B	50	68	abstract	Alzheimer's disease	DDF
26559394	student_B	71	72	abstract	AD	DDF
26559394	student_B	144	156	abstract	ellagitannins	chemical
26559394	student_B	196	229	abstract	gut microbiota-derived metabolites	chemical
26559394	student_B	240	249	abstract	urolithins	chemical
26559394	student_B	252	289	abstract	6H-dibenzo[b,d]pyran-6-one derivatives	chemical
26559394	student_B	366	384	abstract	pomegranate extract	dietary supplement
26559394	student_B	387	388	abstract	PE	dietary supplement
26559394	student_B	449	455	abstract	in vivo	biomedical technique
26559394	student_B	496	508	abstract	ellagitannins	chemical
26559394	student_B	544	547	abstract	HPLC	biomedical technique
26559394	student_B	550	552	abstract	NMR	biomedical technique
26559394	student_B	559	565	abstract	HRESIMS	biomedical technique
26559394	student_B	703	712	abstract	urolithins	chemical
26559394	student_B	760	769	abstract	Urolithins	chemical
26559394	student_B	781	802	abstract	β-amyloid fibrillation	chemical
26559394	student_B	804	811	abstract	in vitro	biomedical technique
26559394	student_B	817	834	abstract	methyl-urolithin B	chemical
26559394	student_B	837	872	abstract	3-methoxy-6H-dibenzo[b,d]pyran-6-one	chemical
26559394	student_B	884	885	abstract	PE	dietary supplement
26559394	student_B	906	918	abstract	ellagitannins	chemical
26559394	student_B	948	969	abstract	Caenorhabditis elegans	animal
26559394	student_B	989	1025	abstract	amyloid β(1-42) induced neurotoxicity	DDF
26559394	student_B	1031	1039	abstract	paralysis	DDF
26559394	student_B	1053	1062	abstract	urolithins	chemical
26559394	student_B	1177	1183	abstract	in vivo	biomedical technique


34021199	student_B	0	5	title	PapRIV	chemical
34021199	student_B	42	63	title	quorum sensing peptide	chemical
34021199	student_B	0	22	abstract	Quorum sensing peptides	chemical
34021199	student_B	25	28	abstract	QSPs	chemical
34021199	student_B	35	52	abstract	bacterial peptides	chemical
34021199	student_B	66	87	abstract	Gram-positive bacteria	bacteria
34021199	student_B	163	170	abstract	peptides	chemical
34021199	student_B	373	386	abstract	gut microbiota	microbiome
34021199	student_B	502	504	abstract	QSP	chemical
34021199	student_B	507	512	abstract	PapRIV	chemical
34021199	student_B	536	558	abstract	Bacillus cereus species	bacteria
34021199	student_B	561	566	abstract	PapRIV	chemical
34021199	student_B	575	582	abstract	in vitro	biomedical technique
34021199	student_B	609	628	abstract	BV-2 microglia cells	anatomical location
34021199	student_B	697	701	abstract	brain	anatomical location
34021199	student_B	704	710	abstract	In vivo	biomedical technique
34021199	student_B	754	765	abstract	mouse plasma	anatomical location
34021199	student_B	772	778	abstract	peptide	chemical
34021199	student_B	800	803	abstract	IL-6	chemical
34021199	student_B	806	809	abstract	TNFα	chemical
34021199	student_B	860	887	abstract	ameboid BV-2 microglia cells	anatomical location
34021199	student_B	929	939	abstract	metabolites	chemical
34021199	student_B	960	964	abstract	serum	anatomical location
34021199	student_B	1019	1024	abstract	PapRIV	chemical
34021199	student_B	1052	1074	abstract	gastro-intestinal tract	anatomical location
34021199	student_B	1084	1102	abstract	blood-brain barrier	anatomical location
34021199	student_B	1114	1121	abstract	in vitro	biomedical technique
34021199	student_B	1148	1167	abstract	BV-2 microglia cells	anatomical location
34021199	student_B	1213	1234	abstract	quorum sensing peptide	chemical


33380901	student_B	22	35	title	Ginsenoside Rd	chemical
33380901	student_B	108	119	title	Inflammation	DDF
33380901	student_B	125	146	title	Treg/Th17 Cell Balance	chemical
33380901	student_B	0	17	abstract	Multiple sclerosis	DDF
33380901	student_B	20	21	abstract	MS	DDF
33380901	student_B	30	60	abstract	autoimmune inflammatory disease	DDF
33380901	student_B	63	86	abstract	Inflammatory infiltrates	DDF
33380901	student_B	92	104	abstract	demyelination	DDF
33380901	student_B	150	151	abstract	MS	DDF
33380901	student_B	352	353	abstract	MS	DDF
33380901	student_B	395	408	abstract	Ginsenoside Rd	chemical
33380901	student_B	561	574	abstract	Ginsenoside Rd	chemical
33380901	student_B	586	592	abstract	in vivo	biomedical technique
33380901	student_B	605	612	abstract	in vitro	biomedical technique
33380901	student_B	723	736	abstract	Ginsenoside Rd	chemical
33380901	student_B	780	783	abstract	mice	animal
33380901	student_B	923	936	abstract	Ginsenoside Rd	chemical
33380901	student_B	994	1005	abstract	inflammation	DDF
33380901	student_B	1011	1022	abstract	autoimmunity	DDF
33380901	student_B	1085	1088	abstract	IL-6	chemical
33380901	student_B	1094	1098	abstract	IL-17	chemical
33380901	student_B	1117	1136	abstract	inhibitory cytokines	chemical
33380901	student_B	1138	1149	abstract	TGF-<i>β</i>	chemical
33380901	student_B	1155	1159	abstract	IL-10	chemical
33380901	student_B	1180	1198	abstract	Treg/Th17 imbalance	DDF
33380901	student_B	1332	1345	abstract	gut microbiota	microbiome
33380901	student_B	1359	1372	abstract	Ginsenoside Rd	chemical
33380901	student_B	1407	1420	abstract	gut microbiota	microbiome
33380901	student_B	1476	1489	abstract	Ginsenoside Rd	chemical
33380901	student_B	1553	1554	abstract	MS	DDF


40545094	student_B	0	14	title	Qingke β-glucan	chemical
40545094	student_B	20	32	title	Lactobacillus	bacteria
40545094	student_B	43	59	title	neuroinflammation	DDF
40545094	student_B	98	116	title	Alzheimer's disease	DDF
40545094	student_B	0	18	abstract	Alzheimer's disease	DDF
40545094	student_B	21	22	abstract	AD	DDF
40545094	student_B	54	80	abstract	neurodegenerative disorders	DDF
40545094	student_B	146	160	abstract	Qingke β-glucan	chemical
40545094	student_B	163	163	abstract	Q	chemical
40545094	student_B	191	203	abstract	Lactobacillus	bacteria
40545094	student_B	206	208	abstract	Q&P	dietary supplement
40545094	student_B	255	271	abstract	anxiety behaviors	DDF
40545094	student_B	285	322	abstract	cognitive and learning memory deficits	DDF
40545094	student_B	327	338	abstract	APP/PS1 mice	animal
40545094	student_B	365	366	abstract	AD	DDF
40545094	student_B	369	371	abstract	Q&P	dietary supplement
40545094	student_B	452	458	abstract	neurons	anatomical location
40545094	student_B	529	532	abstract	BDNF	gene
40545094	student_B	538	540	abstract	SYP	chemical
40545094	student_B	551	565	abstract	synaptic damage	DDF
40545094	student_B	583	599	abstract	neuroinflammation	DDF
40545094	student_B	634	637	abstract	IL-6	chemical
40545094	student_B	640	646	abstract	IL-17 A	chemical
40545094	student_B	653	657	abstract	IL-22	chemical
40545094	student_B	660	662	abstract	Q&P	dietary supplement
40545094	student_B	740	755	abstract	oxidative damage	DDF
40545094	student_B	771	794	abstract	gut microbiota dysbiosis	DDF
40545094	student_B	797	840	abstract	Metabolomic and 16S rRNA sequencing analyses	biomedical technique
40545094	student_B	881	901	abstract	intestinal microbiome	microbiome
40545094	student_B	957	969	abstract	Lactobacillus	bacteria
